name,pressure_Pa_from_file2,propane_Henry_from_file2,|Qst(propane)|_from_file2,N2_1,N2_4,N2_18,N2_75,N2_316,N2_1334,N2_5623,N2_23714,N2_100000,Ar_0.001,Ar_0.01,Ar_0.1,Ar_1.0,Ar_10.0,Ar_100.0,Ar_1000.0,Ar_2000.0,Ar_4000.0,Ar_6000.0,Ar_8000.0,Ar_10000.0,Ar_12000.0,Ar_14000.0,Ar_16000.0,Ar_18000.0,Ar_20000.0,Ar_24000.0,Ar_28000.0,Ar_30000.0,Ar_32000.0,Ar_36000.0,Ar_40000.0,Ar_50000.0,Ar_60000.0,Ar_70000.0,Ar_80000.0,Ar_90000.0,Ar_100000.0,pld,lcd,surface_area_m2cm3,surface_area_m2g,void_fraction,length_a,length_b,length_c,angle_alpha,angle_beta,angle_gamma
FONPUV_clean-(id_176538),4000000,0.0181575,36.85365828,90.0937,93.0015,97.9022,99.6107,102.66,103.272,106.375,108.571,116.086,0.313246,3.58464,46.2944,91.2961,104.551,119.078,142.599,149.859,150.933,151.925,153.512,153.674,153.053,154.515,155.001,154.474,154.231,154.933,154.895,155.861,154.766,154.834,155.774,154.395,155.462,155.273,155.248,154.667,155.574,5.082,5.63348,959.017,621.718,0.4556,6.5716,20.2193,27.935,90,90,90
FONQIJ_clean-(id_176539),4000000,0.00701384,38.1677215,159.144,179.296,187.146,194.991,199.235,204.108,209.906,219.374,221.894,2.41955,23.5293,112.898,167.032,210.155,240.308,250.65,251.578,253.004,252.69,253.169,253.006,253.123,253.745,253.752,253.643,253.706,253.463,253.549,253.784,254.13,254.184,254.087,253.882,254.584,255.449,254.788,255.536,255.735,3.66843,4.70842,821.167,779.27,0.51,10.8281,10.8281,19.043,90,90,90
FOPBAP_clean-(id_176540),4000000,0.0106152,37.4822964,70.1554,73.9447,73.469,76.0479,77.1056,79.5024,82.646,84.0219,84.8849,8.30544,29.6932,63.9164,74.9324,83.099,91.6317,93.8364,95.5589,97.1295,97.0238,98.4428,96.986,97.3796,97.1258,96.085,96.9294,96.9472,97.7994,97.9238,99.0152,98.2006,98.1061,97.5796,97.8154,98.2393,98.0331,97.8535,98.9322,99.0244,3.57797,5.87537,650.747,353.054,0.4432,16.646,29.783,17.274,90,90,90
FOPTOU_clean-(id_176542),4000000,0.000905049,34.04481369,45.9133,54.4301,64.9616,86.7588,101.436,111.008,117.058,121.72,124.425,0.479433,3.76435,13.6391,32.7567,56.9724,81.8652,123.441,130.24,134.612,137.096,138.142,140.248,140.934,141.079,141.433,142.272,143.371,143.535,144.417,144.951,144.327,145.644,145.749,147.031,146.586,147.158,148.525,148.171,147.754,4.04402,5.99188,820.695,575.214,0.3986,23.7886,33.5635,20.5333,90,92.438,90
FOQNIK_clean-(id_176543),4000000,0.0470219,45.45058682,131.861,156.703,168.139,178.997,184.98,185.479,186.095,188.191,191.051,3.05382,20.1011,61.7703,103.915,156.447,182.602,195.368,199.559,204.123,206.456,207.306,210.453,214.15,212.841,218.588,215.858,218.085,217.71,219.957,219.636,225.18,223.782,224.337,222.874,224.218,225.825,228.06,227.77,226.823,4.28764,5.46061,1294.07,928.009,0.546,15.418,34.135,10.1886,90,105.446,90
FOQNOQ01_clean-(id_176545),4000000,0.00650531,40.82599231,94.9492,143.642,155.85,166.404,171.433,175.468,182.633,189.122,193.928,9.71598,22.6787,36.392,60.1654,141.937,181.995,194.812,196.269,198.047,201.107,202.152,201.11,204.56,205.196,203.365,203.001,205.82,208.231,207.411,205.495,208.586,208.976,210.633,213.382,212.656,212.742,212.5,213.469,212.799,5.042,5.8632,1268.41,922.483,0.54,15.3086,32.447,10.0075,90,107.563,90
FOQNOQ02_clean-(id_176546),4000000,0.00746023,41.94741738,104.05,147.684,158.007,166.016,168.294,174.624,184.289,190.256,191.673,8.43853,21.699,36.9545,61.0937,149.981,178.278,192.082,194.8,196.488,198.474,201.086,199.078,202.616,202.986,201.702,202.017,204.674,208.07,205.788,206.586,210.603,209.191,208.681,210.135,211.001,212.01,214.529,208.822,214.577,4.6821,5.77332,1269.09,925.018,0.5392,15.317,32.467,10.015,90,107.51,90
FOQNOQ_clean-(id_176544),4000000,0.00352745,38.8260693,73.7935,117.315,148.154,154.681,159.871,175.527,191.337,197.858,199.283,3.95951,17.0031,32.1436,55.5011,103.683,182.029,204.163,207.437,210.526,211.454,212.767,212.646,213.054,212.525,213.033,213.276,213.982,215.329,214.593,214.535,215.305,214.476,216.621,215.122,215.544,218.267,217.01,217.867,216.722,4.59611,5.74039,1294.67,981.099,0.5432,15.331,32.5,10.05,90,107.451,90
FOQNUW01_clean-(id_176548),4000000,0.00563567,38.81046829,78.5004,129.341,151.218,159.262,164.719,172.599,176.458,179.795,185.756,5.00849,18.2537,30.931,50.6193,100.398,186.938,204.624,207.164,210.864,211.729,214.49,214.39,215.879,215.559,213.362,214.718,216.879,217.438,218.265,216.531,219.373,218.728,219.775,219.464,218.743,218.287,219.169,219.335,220.888,4.77029,6.20702,1350.08,998.172,0.5374,15.3248,32.715,10.0565,90,107.143,90
FOQNUW02_clean-(id_176549),4000000,0.00616602,39.3389643,78.4123,123.241,145.077,154.497,162.433,169.938,175.522,181.924,190.092,5.25206,18.3078,31.1479,50.1651,101.264,184.402,204.451,206.738,207.814,211.465,211.772,213.81,212.605,215.154,214.383,215.068,214.678,216.094,217.102,218.49,218.803,216.641,217.386,217.221,221.243,218.138,218.244,219.426,218.538,4.86283,6.26085,1329.38,983.661,0.5542,15.319,32.72,10.0665,90,107.137,90
FOQNUW_clean-(id_176547),4000000,0.00570181,38.58293994,79.4874,119.638,144.673,153.627,162.586,168.683,171.027,174.051,180.12,5.80089,18.8831,31.7037,50.8817,97.7296,175.25,203.017,205.41,208.617,209.373,211.056,212.566,212.776,209.987,213.591,214.842,211.804,215.145,214.441,216.759,216.558,215.221,217.313,217.444,216.623,217.737,221.07,219.52,218.411,4.91804,6.24181,1316.22,967.403,0.552,15.286,32.626,10.053,90,107.2,90
FOQPAE01_clean-(id_176551),4000000,0.0230883,43.48378854,121.281,136.24,146.468,156.892,163.551,167.131,170.467,174.121,179.971,5.84767,19.6049,37.6668,72.3322,137.589,182.784,196.386,197.661,197.903,199.705,201.967,204.206,204.809,203.639,205.877,206.528,205.052,204.695,205.613,205.597,209.504,206.202,206.4,209.251,207.68,209.121,207.043,208.378,207.232,4.88917,6.12529,1351.73,966.526,0.5504,15.337,32.832,10.1057,90,106.549,90
FOQPAE02_clean-(id_176552),4000000,0.0233115,43.41779488,121.598,138.308,146.389,156.164,162.067,166.022,168.164,173.024,177.365,5.72345,19.5119,37.31,74.4382,138.968,184.842,195.896,200.034,199.536,201.275,203.705,203.354,203.624,205.837,204.759,204.304,207.846,209.949,207.319,209.881,208.258,208.57,207.342,209.079,208.118,213.852,212.129,209.982,212.04,4.89143,6.1209,1360.89,973.519,0.5506,15.3332,32.852,10.1075,90,106.565,90
FOQPAE_clean-(id_176550),4000000,0.00524666,38.74890989,66.5978,101.926,144.672,162.557,175.733,185.943,196.863,206.172,214.334,1.5945,10.5907,25.9301,46.8794,92.4848,186.382,217.119,220.843,222.11,225.287,225.157,228.479,228.409,229.784,228.322,231.289,229.816,235.265,235.803,234.25,235.739,237.629,237.285,240.753,240.445,241.299,241.866,243.428,246.994,5.29972,6.29792,1399.4,1122.77,0.5656,15.348,32.866,10.1122,90,106.642,90
FORKUU_clean-(id_176556),4000000,0.00261491,32.58914291,195.701,274.588,320.798,365.389,463.983,682.715,737.182,767.361,787.974,0.460704,4.27392,32.4557,98.6423,304.958,403.588,579.383,738.689,818.122,838.804,850.547,857.804,870.019,875.251,871.582,871.799,878.745,883.817,886.195,885.061,892.831,892.555,894.142,900.907,905.812,904.637,911.736,913.937,912.356,11.3344,13.2648,2329.13,3898.11,0.7474,19.739,19.739,7.4768,90,90,90
FORTUD_clean-(id_176564),4000000,0.00181478,34.29987726,136.051,180.613,212.755,235.217,275.612,333.128,412.875,483.311,503.707,3.14455,12.6793,21.4522,77.7918,176.234,252.11,340.936,376.694,418.139,444.102,537.802,561.178,559.93,572.899,574.084,574.841,575.18,581.371,590.408,589.48,592.217,593.206,591.507,595.561,601.022,601.703,605.353,604.326,607.67,10.3818,17.4656,1630.06,2073.76,0.691,33.003,34.597,34.597,120,90,90
FOTNIN_clean-(id_176570),4000000,0.00100413,28.13973385,73.0074,76.185,78.7594,85.4727,114.635,181.539,457.521,657.551,2417.4,0.165834,1.99506,13.0232,51.9234,77.8359,101.244,122.836,147.864,201.112,270.467,357.711,438.307,507.174,558.606,590.91,620.199,633.974,669.359,701.096,710.311,728.933,748.368,777.81,859.162,976.433,2595.38,2895.46,2871.18,2891.9,29.9295,33.6216,765.124,3183.71,0.9206,39.2929,39.2929,39.2929,60,60,60
FOVPOX_clean-(id_176572),4000000,0.0121535,37.69596712,138.534,140.657,140.428,142.36,144.9,147.376,149.829,151.808,156.441,2.34498,19.644,100.88,138.783,150.653,166.133,176.975,178.421,182.961,184.757,185.787,185.262,185.804,185.086,185.227,185.996,186.214,186.632,187.185,187.256,186.514,186.013,185.092,186.465,186.753,187.057,186.954,186.961,187.216,3.51663,5.86564,811.807,611.702,0.504,24.542,12.641,15.446,90,90,90
FOWTOC_clean-(id_176574),4000000,0.00577619,38.12822519,135.438,141.965,148.236,154.237,156.594,157.549,162.184,163.898,165.953,9.15241,42.5374,96.6404,135.486,156.65,164.478,165.909,165.975,166.104,166.106,166.058,166.12,166.114,166.117,166.122,166.122,166.089,166.123,166.123,166.123,166.121,166.121,166.123,166.123,166.122,166.185,166.123,166.124,166.27,3.61946,5.29743,1132.68,972.722,0.4982,16.4374,18.1041,18.1041,90,90,90
FOXHUX_clean-(id_176575),4000000,0.00499826,37.55888403,137.878,147.111,153.595,159.452,161.133,164.334,165.604,166.32,166.32,8.18149,41.4411,97.0484,135.164,158.09,165.908,166.945,167.033,167.065,167.056,167.044,167.06,167.065,167.065,167.065,167.064,167.065,167.065,167.065,167.065,167.065,167.062,167.065,167.065,167.024,167.065,167.065,167.065,167.064,3.59083,5.2601,1141.44,992.863,0.4984,16.4174,18.1798,18.1798,90,90,90
FOXNIQ_clean-(id_176577),4000000,0.000679222,31.16168514,52.4731,59.8224,61.2529,61.5626,61.6989,62.3788,64.3772,66.8146,74.7319,5.46188,9.60203,19.1683,32.5812,58.5877,66.8007,78.4134,81.5323,84.3023,85.7072,86.0339,87.0599,86.9172,86.0982,87.3868,89.1016,90.6832,88.2246,89.9931,91.9108,92.0314,91.1692,91.9693,93.085,93.4815,93.7436,93.1523,93.6203,94.991,4.34787,5.68172,643.66,333.148,0.4372,11.9248,16.1606,17.5254,90.088,98.563,109.939
FUBDAI_clean-(id_176580),4000000,0.000611497,24.61973197,134.228,174.344,222.92,243.357,260.064,268.42,280.166,288.157,297.651,0.0634489,0.68035,6.73143,53.267,166.938,279.765,326.095,335.725,339.385,340.429,340.045,342.769,340.59,344.814,345.037,346.44,345.762,344.696,346.507,347.083,348.428,349.185,348.24,349.163,348.072,349.803,351.39,352.228,352.695,7.41793,8.13737,2049.34,1666.45,0.6726,27.908,13.845,44.236,90,90,90
FUBDEM_clean-(id_176581),4000000,0.000537622,24.1811551,134.772,173.716,221.834,257.475,275.474,285.897,295.517,301.733,307.955,0.0522937,0.550619,5.71194,46.0839,166.472,283.243,327.258,335.249,343.972,348.3,349.352,350.12,353.54,352.685,351.623,357.853,353.761,353.496,358.652,358.422,359.363,362.445,359.051,364.851,364.885,365.71,364.992,376.009,374.709,7.9025,8.59245,2067.73,1735.7,0.6832,13.8844,28.3579,44.8125,90,90,90
FUBDIQ_clean-(id_176582),4000000,0.000682996,25.06995807,136.754,172.651,219.034,239.476,254.237,265.081,270.887,278.692,282.904,0.068997,0.689439,7.41143,54.7709,167.624,272.962,316.415,322.758,331.441,336.802,339.948,337.553,339.713,340.92,340.62,340.582,340.812,341.099,341.212,342.574,341.495,341.311,341.047,341.012,342.014,341.091,343.273,342.657,341.38,7.23133,8.11684,2021.29,1621.04,0.6644,13.8163,27.5814,44.236,90,90,90
FUBNOH_clean-(id_176583),4000000,0.0478312,47.90035868,111.452,115.624,116.22,117.135,117.135,117.135,117.135,117.135,117.135,60.7437,94.3819,114.324,116.842,118.311,118.05,118.05,119.88,123.991,124.779,125.371,126.286,127.559,128.518,129.946,131.606,131.196,133.154,135.923,136.482,138.071,139.097,139.097,140.013,142.449,141.843,141.711,144.152,144.144,3.53828,4.81179,706.882,533.061,0.4668,16.8446,15.1638,8.3702,90,116.29,90
FUDGES_clean-(id_176584),4000000,0.000899406,22.5259443,61.5514,267.937,373.294,419.559,445.796,469.129,485.723,499.722,509.662,0.00638364,0.0608749,0.649617,6.79146,90.0475,466.614,557.764,582.171,593.768,606.854,608.441,613.083,618.501,620.467,620.32,625.935,623.85,627.715,634.043,631.672,634.182,633.581,631.835,641.264,645.828,642.923,646.952,641.313,646.733,5.54861,7.76038,2469.98,2917.86,0.7118,10.289,15.763,24.796,90,112.65,90
FUDHAP_clean-(id_176585),4000000,0.00113611,25.213272,72.329,121.545,295.325,446.446,498.002,530.509,552.932,561.796,572.081,0.0631298,0.688135,6.97317,39.7094,85.1748,481.322,609.996,621.866,634.062,641.369,649.797,654.177,655.92,657.955,657.785,662.327,660.996,663.658,663.465,668.514,669.827,664.193,673.295,675.049,676.502,673.47,679.898,685.037,685.85,6.51816,7.29309,2501.45,3112.39,0.7112,10.117,16.767,22.415,90,90,90
FUDQIF_clean-(id_176587),4000000,0.000596701,40.33761595,108.132,107.639,107.642,111.253,113.322,115.81,117.165,117.415,118.729,103.058,115.571,121.465,121.807,121.946,122.878,122.88,122.88,122.88,122.88,122.88,122.88,122.88,122.88,122.88,122.88,122.88,122.88,122.88,123.98,124.785,124.785,124.785,124.785,124.785,124.785,125.738,125.738,126.043,3.86214,4.3814,569.294,361.716,0.4502,7.1409,7.1409,7.6068,90,90,90
FUHJOJ_clean-(id_176591),4000000,0.013881,36.086377,156.589,159.734,161.017,161.057,161.143,161.2,161.231,161.216,162.401,14.5017,67.1175,133.925,155.477,162.012,174.039,205.431,210.145,212.592,213.016,213.722,213.79,213.945,214.184,214.463,214.024,214.402,214.281,214.481,214.479,214.416,214.67,214.615,214.777,214.719,214.802,214.755,214.711,214.806,3.60827,6.00539,1103.63,903.253,0.4852,11.6164,16.3416,24.198,90,99.02,90
FUHMOM_clean-(id_176592),4000000,0.0703037,39.20881362,184.165,190.562,198.521,203.184,213.31,219.147,229.694,239.297,243.849,2.81071,23.0233,118.992,187.347,219.924,247.099,250.194,250.909,251.387,251.611,251.837,251.08,255.283,254.784,255.837,256.198,260.881,259.409,261.046,260.905,259.626,262.987,261.471,264.259,267.839,271.784,271.132,278.5,278.892,4.01054,5.53443,1378.79,1153.25,0.5554,11.1577,17.4945,13.0419,90,102.316,90
FUHNED_clean-(id_176593),4000000,0.028792,35.05907713,198.28,213.168,220.105,224.805,225.84,226.208,226.217,226.217,226.217,0.336583,3.31134,43.9072,200.096,223.178,225.813,226.194,226.704,226.266,227.723,226.745,226.808,227.249,227.776,229.754,229.082,229.004,227.124,228.229,232.327,231.565,234.206,237.583,239.659,239.449,239.495,241.234,239.316,238.454,4.12203,6.48528,1522.72,1118.25,0.5858,12.821,11.0944,19.2042,90,103.325,90
FULQOT_clean-(id_176596),4000000,0.0545269,39.38073311,89.2082,95.3997,99.6496,104.065,107.003,109.722,112.521,118.038,120.45,0.865209,8.18322,51.1015,87.6898,104.002,112.103,124.618,129.943,133.607,136.277,137.692,138.685,140.568,140.897,142.023,139.695,139.953,139.843,141.4,143.039,141.635,145.344,145.779,143.672,145.673,146.516,146.86,146.168,148.515,3.50634,5.67142,1110.34,644.862,0.4972,10.8038,17.5387,17.7283,104.793,90,90
FULQUZ_clean-(id_176597),4000000,0.0246939,34.63996209,115.983,121.992,125.033,128.356,130.939,133.804,138.707,140.951,142.343,0.117061,1.12036,12.6857,99.4678,126.46,140.832,158.45,165.399,177.302,185.566,193.634,202.205,207.128,208.462,213.794,216.372,217.739,218.923,217.336,218.138,219.115,219.311,219.926,219.992,220.219,221.259,221.283,221.36,221.598,5.25314,5.87633,1332.09,876.486,0.5216,11.227,17.434,17.98,90,90,90
FUMHOL_clean-(id_176599),4000000,1.39E-05,23.52077134,5.0536,21.2662,76.5768,102.767,113.355,132.002,141.524,142.715,144.734,0.00120624,0.00998497,0.0979063,0.938654,10.4867,94.1423,141.025,142.841,143.953,144.343,144.38,144.562,144.778,144.693,144.937,144.894,144.839,145.202,145.278,145.162,145.33,145.331,145.138,145.225,145.853,146.259,145.965,145.955,146.164,3.56586,4.68606,1221.33,744.153,0.5528,9.905,10.333,13.562,82,86.62,65.76
FUMJAA_clean-(id_176600),4000000,0.00306931,26.94693582,223.111,240.056,253.789,260.908,273.104,285.427,296.579,317.45,325.684,0.0155882,0.167086,1.65908,21.081,247.057,301.597,383.771,392.923,405.174,411.208,413.712,411.018,415.302,416.937,417.886,415.45,415.62,418.023,418.776,417.926,418.692,418.379,418.888,419.854,419.848,420.222,420.019,420.749,420.379,5.2041,6.69521,2214.41,1960.41,0.6298,10.241,13.769,13.326,90,90.768,90
FUNBAS_clean-(id_176601),4000000,0.0225403,39.60064318,168.313,179.704,191.907,199.345,205.749,212.72,216.554,219.984,221.963,9.62662,39.0175,97.6037,180.104,232.128,239.357,239.625,239.675,239.72,239.72,239.72,239.72,239.72,239.72,240.83,240.83,240.83,240.818,240.83,243.72,242.072,243.05,243.481,242.847,243.049,245.955,246.379,245.269,245.068,4.59254,6.30412,1258.26,1133.14,0.5296,11.521,14.008,15.701,96.679,90,90
FUNCAT_clean-(id_176602),4000000,0.0134865,40.83552585,190.592,234.926,273.888,299.031,309.115,316.602,326.788,331.326,338.047,9.33801,27.6984,45.854,72.5381,240.166,314.509,359.67,369.006,376.342,383.097,385.68,387.619,388.039,389.093,392.92,393.134,392.852,394.066,399.477,396.065,399.012,400.52,395.388,402.593,402.786,400.27,409.317,404.952,406.615,8.77545,9.48772,1473.55,1584.13,0.6084,11.5857,15.674,18.118,90,90,90
FUNCEX_clean-(id_176603),4000000,0.00123047,31.12328455,51.7177,94.7836,156.846,243.94,394.317,691.353,823.236,872.646,903.976,0.026304,0.25208,2.33713,16.2618,66.0242,175.496,466.678,778.262,943.189,974.03,991.003,1004.28,1012.84,1026.95,1031.54,1042,1047.21,1049.89,1062.79,1055.99,1069.81,1065.67,1066.15,1085.08,1088.04,1091.3,1097.55,1103.13,1089.81,12.4769,13.2156,1970.91,3624.58,0.7842,11.6151,15.648,18.163,90,93.202,90
FUNFOL_clean-(id_176604),4000000,0.000832368,26.27337929,122.243,173.043,250.749,319.934,346.551,364.168,380.174,387.74,393.245,2.98381,16.8742,42.1665,80.3638,147.787,310.169,410.341,427.4,443.297,445.04,449.25,453.305,453.821,452.891,455.155,456.066,453.994,456.489,460.279,456.633,459.418,466.14,461.154,463.621,468.761,471.988,479.864,479.1,474.054,7.20173,9.5586,1603.61,1855.68,0.6396,10.051,17.77,17.9534,67.25,74.928,81.569
FUNLAD_clean-(id_176606),4000000,0.0602305,36.99061362,159.607,169.672,181.356,188.172,200.573,206.771,211.801,217.019,224.603,4.59539,44.0298,130.016,171.303,207.263,248.807,256.122,258.331,257.132,258.645,259.449,262.195,259.653,259.662,259.054,265.864,264.555,263.529,259.662,265.141,267.932,264.659,266.465,268.959,269.01,268.207,273.957,269.311,267.996,4.83507,6.24379,1236.73,1156.4,0.53,15.084,27.43,15.799,90,95.447,90
FURFOP_clean-(id_176611),4000000,0.0324418,41.52898041,129.662,137.374,141.299,143.59,146.37,146.954,148.05,148.05,148.05,22.3587,55.886,115.44,141.903,145.956,152.975,156.234,159.942,161.681,163.178,161.307,164.077,164.64,163.781,163.763,165.428,164.839,164.454,167.366,165.418,167.177,167.749,168.887,167.071,167.79,166.991,168.887,168.887,168.887,3.56519,4.93892,953.559,780.976,0.5202,9.1337,14.4635,18.0343,93.353,102.988,91.068
FURQOZ01_ion_b-(id_176612),4000000,9.34E-05,23.1904032,53.1497,55.2314,57.7615,78.523,138.993,167.499,174.405,176.554,177.894,0.107745,1.09492,9.6048,40.0534,54.1665,68.7718,183.706,184.066,184.237,184.387,184.364,184.575,184.521,184.587,184.681,184.531,184.6,184.637,184.69,184.819,185.126,184.657,185.114,185.196,186.196,185.673,185.063,185.344,186.151,8.43309,9.28425,1096.56,796.865,0.5274,34.5383,34.5383,8.5169,90,90,120
FURQUF_ion_b-(id_176613),4000000,9.26E-05,23.30884927,53.8366,55.5436,58.2983,85.1705,129.043,146.796,166.895,173.189,174.181,0.144121,1.2914,11.7172,42.6424,54.4703,75.9353,183.847,183.965,184.27,184.27,184.411,184.314,184.41,184.414,184.411,184.426,184.427,184.404,184.435,184.436,184.433,184.438,184.426,184.439,184.435,184.434,184.449,184.433,184.434,7.98715,8.81158,1094.82,774.331,0.5082,34.091,34.091,8.5082,90,90,120
FURRAM_clean-(id_176614),4000000,3.85E-05,19.72109313,78.9815,90.3488,123.929,169.233,243.996,270.688,290.035,306.772,320.208,0.383932,3.84813,27.9786,67.9595,83.0858,137.144,332.517,358.453,372.362,374.527,379.047,384.972,385.868,386.581,386.343,389.51,387.492,389.341,390.097,392.992,390.113,391.859,392.532,395.017,394.288,393.94,393.746,393.358,394.317,9.40744,10.403,1635.25,1558.63,0.6366,33.786,33.786,8.417,90,90,120
FURREQ_clean-(id_176615),4000000,4.53E-05,20.31323348,78.1698,86.5327,119.374,180.672,247.909,272.67,287.577,303.167,318.892,0.392388,4.21956,28.1535,68.1273,81.1576,134.726,328.542,351.349,368.424,371.842,377.725,384.147,384.606,387.368,388.036,388.356,385.02,389.662,392.152,390.881,389.787,392.332,393.883,391.823,393.205,393.946,393.725,394.903,395.658,9.35961,10.3378,1621.43,1537.05,0.6312,33.4968,33.4968,8.5164,90,90,120
FURRIU_clean-(id_176616),4000000,4.70E-05,20.78008676,84.2045,107.278,140.724,166.586,240.306,316.565,343.539,350.479,352.879,0.298093,2.65597,22.2189,66.3648,94.3876,154.978,363.858,377.051,386.882,390.578,392.381,395.257,394.254,395.719,396.924,396.603,398.546,396.831,403.713,401.835,400.005,403.205,403.843,407.845,417.846,414.315,417.518,417.059,412.379,9.97547,11.0515,1664.82,1673.09,0.6552,34.6711,34.6711,8.4273,90,90,120
FURROA_clean-(id_176617),4000000,5.52E-05,21.15750523,84.792,108.353,140.99,165.307,234.646,315.497,340.168,355.663,362.592,0.271445,2.75936,21.2144,66.4349,97.89,157.632,368.615,383.331,387.879,393.297,394.703,395.71,397.766,399.626,401.876,403.591,402.084,406.335,408.223,405.5,409.086,407.494,410.43,415.001,415.756,417.517,419.086,420.856,416.208,10.4703,11.5892,1596.28,1595.09,0.6602,34.638,34.638,8.3954,90,90,120
FURRUG01_ion_b-(id_176619),4000000,2.88E-05,17.62402524,3.57744,15.4843,40.4543,56.865,75.2766,87.7174,96.1637,99.6845,101.473,0.00127691,0.0129059,0.133255,1.36483,11.8108,45.991,99.501,103.41,106.694,108.056,108.25,109.632,109.392,110.593,110.459,110.487,110.424,112.022,111.932,112.194,113.179,113.504,112.945,113.639,115.823,115.088,114.613,115.541,116.441,6.96591,7.84736,739.057,468.494,0.4582,34.565,34.565,8.3337,90,90,120
